Sweep	g
39261	350.5
39262	350.5
39263	350.5
39264	350.5
39265	350.5
39266	350.5
39267	353.944
39268	353.944
39269	353.944
39270	122.053
39271	122.053
39272	122.053
39273	122.053
39274	122.053
39275	598.919
39276	598.919
39277	176.049
39278	176.049
39279	152.46
39280	152.46
39281	116.781
39282	116.781
39283	153.862
39284	95.6112
39285	95.6112
39286	215.895
39287	215.895
39288	208.294
39289	172.952
39290	172.952
39291	172.952
39292	172.952
39293	179.371
39294	735.994
39295	514.554
39296	110.747
39297	174.737
39298	174.737
39299	174.737
39300	151.127
39301	171.538
39302	580.044
39303	580.044
39304	556.755
39305	556.755
39306	444.58
39307	444.58
39308	90.1003
39309	305.841
39310	305.841
39311	305.841
39312	305.841
39313	305.841
39314	328.322
39315	328.322
39316	206.05
39317	206.05
39318	206.05
39319	206.05
39320	206.05
39321	206.05
39322	123.07
39323	123.07
39324	434.606
39325	434.606
39326	450.348
39327	450.348
39328	450.348
39329	143.776
39330	143.776
39331	143.776
39332	235.966
39333	235.966
39334	235.966
39335	235.966
39336	235.966
39337	442.326
39338	509.73
39339	557.757
39340	557.757
39341	299.893
39342	299.893
39343	299.893
39344	299.893
39345	299.893
39346	392.167
39347	392.167
39348	128.123
39349	128.123
39350	128.123
39351	128.123
39352	141.765
39353	160.487
39354	429.183
39355	429.183
39356	315.005
39357	315.005
39358	138.287
39359	138.287
39360	138.287
39361	406.583
39362	870.911
39363	870.911
39364	249.275
39365	650.334
39366	521.046
39367	139.301
39368	139.301
39369	186.477
39370	125.227
39371	132.987
39372	148.54
39373	148.54
39374	148.54
39375	801.233
39376	801.233
39377	150.082
39378	150.082
39379	150.082
39380	252.202
39381	319.544
39382	281.189
39383	257.443
39384	257.443
39385	412.524
39386	204.046
39387	150.684
39388	189.65
39389	189.65
39390	211.953
39391	608.487
39392	608.487
39393	264.99
39394	264.99
39395	264.99
39396	208.283
39397	161.432
39398	283.955
39399	283.955
39400	283.955
39401	215.346
39402	215.346
39403	215.346
39404	215.346
39405	182.363
39406	182.363
39407	182.363
39408	316.185
39409	316.185
39410	316.185
39411	186.767
39412	186.767
39413	223.85
39414	340.413
39415	340.413
39416	356.72
39417	423.171
39418	423.171
39419	352.146
39420	352.146
39421	303.583
39422	303.583
39423	303.583
39424	303.583
39425	303.583
39426	223.997
39427	357.722
39428	357.722
39429	324.656
39430	324.656
39431	324.656
39432	324.656
39433	211.594
39434	455.068
39435	241.633
39436	241.633
39437	154.258
39438	154.258
39439	154.258
39440	336.927
39441	307.31
39442	569.149
39443	156.861
39444	259.532
39445	259.532
39446	259.532
39447	324.665
39448	205.579
39449	197.584
39450	197.584
39451	197.584
39452	196.17
39453	170.414
39454	170.414
39455	544.392
39456	544.392
39457	544.392
39458	207.185
39459	207.185
39460	207.185
39461	381.05
39462	189.474
39463	189.474
39464	189.474
39465	178.649
39466	481.56
39467	481.56
39468	258.015
39469	247.965
39470	243.042
39471	494.096
39472	242.647
39473	242.647
39474	242.647
39475	242.647
39476	238.407
39477	238.407
39478	238.407
39479	183.919
39480	183.919
39481	183.919
39482	137.205
39483	175.761
39484	283.221
39485	283.221
39486	283.221
39487	383.499
39488	383.499
39489	383.499
39490	383.499
39491	383.499
39492	383.499
39493	104.064
39494	111.963
39495	111.963
39496	111.963
39497	271.678
39498	201.817
39499	201.817
39500	201.817
39501	201.817
39502	201.817
39503	199.181
39504	199.181
39505	199.181
39506	199.181
39507	199.181
39508	199.181
39509	436.66
39510	436.66
39511	588.167
39512	588.167
39513	588.167
39514	363.808
39515	363.808
39516	363.808
39517	226.007
39518	255.008
39519	255.008
39520	255.008
39521	255.008
39522	255.008
39523	255.008
39524	255.008
39525	255.008
39526	224.324
39527	407.091
39528	407.091
39529	407.091
39530	796.703
39531	796.703
39532	796.703
39533	221.457
39534	221.457
39535	221.457
39536	221.457
39537	214.7
39538	265.371
39539	265.371
39540	265.371
39541	265.371
39542	262.866
39543	174.072
39544	174.072
39545	174.072
39546	281.363
39547	154.481
39548	465.333
39549	335.037
39550	173.583
39551	173.583
39552	173.583
39553	173.583
39554	173.583
39555	274.214
39556	274.214
39557	541.404
39558	307.298
39559	459.4
39560	459.4
39561	459.4
39562	459.4
39563	459.4
39564	614.408
39565	179.364
39566	179.364
39567	179.364
39568	168.409
39569	168.409
39570	168.409
39571	251.591
39572	133.315
39573	486.029
39574	486.029
39575	486.029
39576	486.029
39577	486.029
39578	242.032
39579	242.032
39580	148.742
39581	376.455
39582	359.608
39583	359.608
39584	359.608
39585	359.608
39586	359.608
39587	359.608
39588	964.143
39589	964.143
39590	209.824
39591	209.824
39592	209.824
39593	209.824
39594	209.824
39595	332.578
39596	332.578
39597	332.578
39598	332.578
39599	332.578
39600	332.578
39601	206.326
39602	206.326
39603	206.326
39604	428.515
39605	428.515
39606	428.515
39607	428.515
39608	428.515
39609	870.232
39610	410.985
39611	410.985
39612	203.182
39613	203.182
39614	203.182
39615	215.008
39616	309.67
39617	509.177
39618	527.2
39619	769.809
39620	769.809
39621	769.809
39622	769.809
39623	357.933
39624	357.933
39625	131.242
39626	308.851
39627	267.736
39628	267.736
39629	267.736
39630	267.736
39631	232.017
39632	189.471
39633	189.471
39634	221.102
39635	316.854
39636	316.854
39637	316.854
39638	316.854
39639	247.679
39640	247.679
39641	210.413
39642	210.413
39643	306.188
39644	144.658
39645	303.704
39646	356.835
39647	375.147
39648	385.853
39649	385.853
39650	124.431
39651	124.431
39652	124.431
39653	124.431
39654	127.209
39655	127.209
39656	138.754
39657	582.323
39658	174.225
39659	174.225
39660	174.225
39661	110.262
39662	110.262
39663	196.284
39664	196.284
39665	196.284
39666	196.284
39667	196.284
39668	196.284
39669	196.284
39670	196.284
39671	196.284
39672	358.757
39673	223.009
39674	161.143
39675	161.143
39676	161.143
39677	161.143
39678	161.143
39679	161.143
39680	97.6754
39681	271.597
39682	243.421
39683	243.421
39684	243.421
39685	243.421
39686	231.015
39687	231.015
39688	482.282
39689	482.282
39690	482.282
39691	455.586
39692	455.586
39693	455.586
39694	455.586
39695	455.586
39696	590.017
39697	365.594
39698	365.594
39699	365.594
39700	217.733
39701	217.733
39702	217.733
39703	115.428
39704	178.117
39705	146.959
39706	146.959
39707	150.596
39708	105.08
39709	105.08
39710	105.08
39711	168.729
39712	168.729
39713	168.729
39714	168.729
39715	168.729
39716	244.369
39717	163.975
39718	163.975
39719	163.975
39720	163.975
39721	163.975
39722	163.975
39723	163.975
39724	163.975
39725	163.975
39726	163.975
39727	163.975
39728	163.975
39729	163.975
39730	163.975
39731	349.691
39732	349.691
39733	349.691
39734	1208.6
39735	1208.6
39736	225.138
39737	225.138
39738	225.138
39739	225.138
39740	225.138
39741	225.138
39742	225.138
39743	225.138
39744	225.138
39745	225.138
39746	225.138
39747	225.138
39748	282.383
39749	282.383
39750	282.383
39751	423.979
39752	299.282
39753	299.282
39754	184.149
39755	123.911
39756	289.011
39757	289.011
39758	289.011
39759	289.011
39760	231.233
39761	231.233
39762	231.233
39763	231.233
39764	404.137
39765	404.137
39766	404.137
39767	404.137
39768	412.241
39769	412.241
39770	206.49
39771	147.227
39772	147.227
39773	147.227
39774	147.227
39775	332.854
39776	320.613
39777	208.56
39778	208.56
39779	208.56
39780	208.56
39781	208.56
39782	208.56
39783	208.56
39784	208.56
39785	208.56
39786	208.56
39787	310.789
39788	310.789
39789	310.789
39790	310.789
39791	163.202
39792	163.202
39793	383.061
39794	107.108
39795	107.108
39796	254.423
39797	254.423
39798	254.423
39799	254.423
39800	254.423
39801	261.952
39802	261.952
39803	342.038
39804	291.24
39805	291.24
39806	291.24
39807	115.864
39808	240.188
39809	240.188
39810	240.188
39811	240.188
39812	240.188
39813	240.188
39814	240.188
39815	196.768
39816	196.768
39817	196.768
39818	196.768
39819	227.043
39820	161.997
39821	101.773
39822	101.773
39823	147.627
39824	476.945
39825	476.945
39826	185.948
39827	430.98
39828	237.248
39829	237.248
39830	180.286
39831	296.44
39832	296.44
39833	296.44
39834	430.165
39835	253.244
39836	264.017
39837	264.017
39838	264.017
39839	264.017
39840	264.017
39841	260.285
39842	260.285
39843	209.794
39844	209.794
39845	209.794
39846	467.224
39847	467.224
39848	467.224
39849	467.224
39850	467.224
39851	467.224
39852	726.797
39853	726.797
39854	726.797
39855	428.689
39856	428.689
39857	428.689
39858	466.469
39859	466.469
39860	114.091
39861	427.223
39862	206.986
39863	209.223
39864	209.223
39865	209.223
39866	186.12
39867	158.169
39868	158.169
39869	1094.69
39870	472.285
39871	259.452
39872	251.4
39873	299.946
39874	299.946
39875	299.946
39876	299.946
39877	299.946
39878	292.149
39879	651.124
39880	651.124
39881	651.124
39882	182.96
39883	182.96
39884	182.96
39885	182.96
39886	119.826
39887	161.027
39888	177.377
39889	405.025
39890	405.025
39891	405.025
39892	138.707
39893	138.707
39894	138.707
39895	245.74
39896	369.039
39897	369.039
39898	369.039
39899	497.95
39900	339.529
39901	339.529
39902	365.28
39903	365.28
39904	365.28
39905	249.131
39906	249.131
39907	249.131
39908	322.863
39909	322.863
39910	322.863
39911	194.765
39912	194.765
39913	194.765
39914	194.765
39915	206.575
39916	206.575
39917	206.575
39918	206.575
39919	206.575
39920	419.8
39921	419.8
39922	419.8
39923	150.309
39924	161.294
39925	214.343
39926	339.244
39927	283.866
39928	162.686
39929	162.686
39930	162.686
39931	162.686
39932	162.686
39933	162.686
39934	163.261
39935	99.0531
39936	99.0531
39937	142.198
39938	142.198
39939	142.198
39940	142.198
39941	335.496
39942	335.496
39943	566.386
39944	418.711
39945	332.848
39946	332.848
39947	332.848
39948	332.848
39949	332.848
39950	332.848
39951	332.848
39952	332.848
39953	332.848
39954	126.108
39955	86.2835
39956	175.313
39957	175.313
39958	114.209
39959	114.209
39960	178.69
39961	261.075
39962	261.075
39963	261.075
39964	261.075
39965	261.075
39966	261.075
39967	261.075
39968	194.531
39969	194.531
39970	194.531
39971	194.531
39972	269.059
39973	155.884
39974	155.884
39975	338.587
39976	391.214
39977	391.214
39978	227.59
39979	221.834
39980	373.07
39981	380.287
39982	380.287
39983	380.287
39984	191.615
39985	259.468
39986	259.468
39987	259.468
39988	259.468
39989	300.493
39990	300.493
39991	213.409
39992	179.525
39993	179.525
39994	179.525
39995	179.525
39996	179.525
39997	196.544
39998	196.064
39999	278.332
40000	278.332
40001	376.202
40002	376.202
40003	376.202
40004	376.202
40005	376.202
40006	237.619
40007	237.619
40008	237.619
40009	237.619
40010	237.619
40011	237.619
40012	138.767
40013	564.553
40014	136.651
40015	136.651
40016	136.651
40017	299.009
40018	146.543
40019	134.732
40020	134.732
40021	134.732
40022	134.732
40023	134.732
40024	134.732
40025	134.732
40026	134.732
40027	145.9
40028	145.9
40029	145.9
40030	231.487
40031	231.487
40032	189.192
40033	189.192
40034	189.192
40035	189.192
40036	189.192
40037	189.192
40038	189.192
40039	189.192
40040	378.294
40041	152.983
40042	161.582
40043	161.582
40044	161.582
40045	293.243
40046	293.243
40047	293.243
40048	245.348
40049	245.348
40050	245.348
40051	245.348
40052	211.243
40053	229.966
40054	293.899
40055	293.899
40056	293.899
40057	293.899
40058	437.731
40059	400.818
40060	400.818
40061	162.833
40062	450.979
40063	450.979
40064	450.979
40065	993.574
40066	993.574
40067	561.239
40068	561.239
40069	550.203
40070	514.393
40071	514.393
40072	214.117
40073	214.117
40074	239.993
40075	239.993
40076	239.993
40077	239.993
40078	171.634
40079	194.986
40080	194.986
40081	194.986
40082	194.986
40083	247.663
40084	238.176
40085	238.176
40086	238.176
40087	238.176
40088	238.176
40089	245.828
40090	188.731
40091	188.731
40092	188.731
40093	188.731
40094	188.731
40095	117.767
40096	117.767
40097	117.767
40098	117.767
40099	505.514
40100	505.514
40101	505.514
40102	505.514
40103	136.944
40104	410.321
40105	118.4
40106	122.467
40107	122.467
40108	122.467
40109	110.612
40110	192.889
40111	192.889
40112	315.528
40113	315.528
40114	315.528
40115	315.528
40116	613.052
40117	248.043
40118	248.043
40119	248.043
40120	248.043
40121	248.043
40122	255.268
40123	136.753
40124	283.16
40125	168.76
40126	168.76
40127	319.941
40128	319.941
40129	319.941
40130	319.941
40131	319.941
40132	319.941
40133	319.941
40134	360.045
40135	276.882
40136	276.882
40137	276.882
40138	243.068
40139	243.068
40140	243.068
40141	243.068
40142	243.068
40143	243.068
40144	243.068
40145	558.723
40146	180.654
40147	217.536
40148	217.536
40149	217.536
40150	217.536
40151	341.686
40152	341.686
40153	341.686
40154	341.686
40155	341.686
40156	341.686
40157	341.686
40158	341.686
40159	341.686
40160	249.907
40161	249.907
40162	254.225
40163	254.225
40164	254.225
40165	254.225
40166	319.398
40167	326.875
40168	527.268
40169	527.268
40170	621.544
40171	621.544
40172	621.544
40173	338.829
40174	254.029
40175	254.029
40176	431.11
40177	431.11
40178	612.634
40179	441.595
40180	156.859
40181	156.859
40182	156.859
40183	156.859
40184	156.859
40185	156.859
40186	501.017
40187	165.398
40188	125.753
40189	125.753
40190	125.753
40191	125.753
40192	291.709
40193	291.709
40194	157.993
40195	157.993
40196	157.993
40197	326.96
40198	326.96
40199	326.96
40200	238.427
40201	170.782
40202	170.782
40203	170.782
40204	492.881
40205	118.782
40206	247.116
40207	247.116
40208	247.116
40209	247.116
40210	350.448
40211	350.448
40212	350.448
40213	350.448
40214	350.448
40215	350.448
40216	350.448
40217	350.448
40218	350.448
40219	326.843
40220	326.843
40221	326.843
40222	140.371
40223	140.371
40224	140.371
40225	273.91
40226	933.049
40227	509.112
40228	285.12
40229	285.12
40230	207.448
40231	162.376
40232	162.376
40233	282.469
40234	243.435
40235	243.435
40236	243.435
40237	243.435
40238	392.127
40239	392.127
40240	306.273
40241	306.273
40242	306.273
40243	306.273
40244	147.721
40245	331.72
40246	215.642
40247	215.642
40248	457.432
40249	182.682
40250	117.626
40251	306.28
40252	306.28
40253	352.714
40254	352.714
40255	206.807
40256	206.807
40257	206.807
40258	206.807
40259	190.902
40260	190.902
40261	219.362
40262	317.478
40263	502.425
40264	382.354
40265	366.235
40266	284.117
40267	284.117
40268	192.081
40269	493.568
40270	493.568
40271	493.568
40272	259.027
40273	259.027
40274	259.027
40275	259.027
40276	591.153
40277	549.921
40278	549.921
40279	549.921
40280	549.921
40281	549.921
40282	136.737
40283	136.737
40284	136.737
40285	129.781
40286	129.781
40287	129.781
40288	129.781
40289	146.01
40290	146.01
40291	146.01
40292	146.01
40293	146.01
40294	213.217
40295	213.217
40296	331.957
40297	297.137
40298	297.137
40299	379.126
40300	587.453
40301	587.453
40302	589.233
40303	301.493
40304	301.493
40305	301.493
40306	267.719
40307	267.719
40308	385.751
40309	385.751
40310	137.269
40311	125.07
40312	125.07
40313	164.148
40314	100.845
40315	780.508
40316	234.228
40317	234.228
40318	234.228
40319	234.228
40320	412.517
40321	328.341
40322	328.341
40323	328.341
40324	263.345
40325	258.639
40326	269.598
40327	400.523
40328	400.523
40329	400.523
40330	400.523
40331	400.523
40332	400.523
40333	134.479
40334	134.479
40335	134.479
40336	134.479
40337	134.479
40338	134.479
40339	134.479
40340	89.1341
40341	89.1341
40342	89.1341
40343	89.1341
40344	89.1341
40345	127.059
40346	500.545
40347	500.545
40348	500.545
40349	500.545
40350	151.488
40351	389.077
40352	389.077
40353	389.077
40354	239.706
40355	239.706
40356	239.706
40357	239.706
40358	239.706
40359	347.771
40360	509.22
40361	509.22
40362	718.267
40363	566.795
40364	599.821
40365	299.526
40366	299.526
40367	299.526
40368	299.526
40369	571.975
40370	571.975
40371	941.265
40372	703.331
40373	139.197
40374	139.197
40375	165.591
40376	165.591
40377	165.591
40378	165.591
40379	295.035
40380	295.035
40381	295.035
40382	231.921
40383	156.753
40384	156.753
40385	156.753
40386	215.517
40387	215.517
40388	285.018
40389	238.24
40390	238.24
40391	176.558
40392	176.558
40393	141.899
40394	141.899
40395	237.208
40396	237.208
40397	237.208
40398	217.511
40399	217.511
40400	744.632
40401	482.612
40402	343.661
40403	898.556
40404	898.556
40405	770.8
40406	770.8
40407	770.8
40408	770.8
40409	770.8
40410	770.8
40411	446.814
40412	327.704
40413	327.704
40414	447.817
40415	447.817
40416	780.169
40417	125.719
40418	125.719
40419	341.485
40420	341.485
40421	341.485
40422	360.69
40423	360.69
40424	368.404
40425	368.404
40426	368.404
40427	305.248
40428	332.335
40429	332.335
40430	332.335
40431	332.335
40432	323.025
40433	323.025
40434	297.626
40435	297.626
40436	290.205
40437	290.205
40438	290.205
40439	290.205
40440	290.205
40441	290.205
40442	290.205
40443	166.024
40444	166.024
40445	166.024
40446	230.555
40447	120.847
40448	182.385
40449	182.385
40450	237.748
40451	237.748
40452	237.748
40453	237.748
40454	237.748
40455	683.722
40456	683.722
40457	123.549
40458	139.167
40459	340.356
40460	340.356
40461	340.356
40462	369.516
40463	527.916
40464	177.919
40465	247.608
40466	582.624
40467	117.056
40468	117.056
40469	117.056
40470	117.056
40471	218.796
40472	218.796
40473	218.796
40474	137.365
40475	236.544
40476	236.544
40477	236.544
40478	236.544
40479	166.718
40480	166.718
40481	183.128
40482	353.617
40483	388.045
40484	193.366
40485	193.366
40486	365.077
40487	365.077
40488	166.413
40489	166.413
40490	166.413
40491	166.413
40492	166.413
40493	166.413
40494	122.873
40495	208.444
40496	208.444
40497	208.444
40498	208.444
40499	712.539
40500	712.539
40501	712.539
40502	279.6
40503	279.6
40504	314.939
40505	286.505
40506	286.505
40507	159.607
40508	159.607
40509	159.607
40510	1207.47
40511	1207.47
40512	143.762
40513	143.762
40514	143.762
40515	143.762
40516	143.762
40517	143.762
40518	136.226
40519	136.226
40520	136.226
40521	136.226
40522	131.173
40523	462.494
40524	462.494
40525	462.494
40526	366.088
40527	100.106
40528	93.0957
40529	107.833
40530	157.021
40531	176.762
40532	176.762
40533	176.762
40534	176.762
40535	176.762
40536	176.762
40537	221.105
40538	229.342
40539	195.617
40540	108.937
40541	108.937
40542	108.937
40543	108.937
40544	108.937
40545	108.937
40546	108.937
40547	136.058
40548	136.058
40549	136.058
40550	268.443
40551	268.443
40552	268.443
40553	268.443
40554	295.581
40555	295.581
40556	295.581
40557	295.581
40558	295.581
40559	295.581
40560	295.581
40561	295.581
40562	400.583
40563	403.474
40564	403.474
40565	1300.28
40566	1300.28
40567	1644.8
40568	224.469
40569	224.469
40570	224.469
40571	224.469
40572	224.469
40573	382.825
40574	263.723
40575	142.886
40576	264.011
40577	264.011
40578	117.218
40579	117.218
40580	164.935
40581	164.935
40582	164.935
40583	164.935
40584	106.684
40585	106.684
40586	189.578
40587	189.578
40588	145.408
40589	419.672
40590	419.672
40591	419.672
40592	310.187
40593	310.187
40594	273.727
40595	129.108
40596	326.09
40597	326.09
40598	326.09
40599	88.265
40600	88.265
40601	88.265
40602	84.4574
40603	97.8597
40604	194.402
40605	194.402
40606	213.85
40607	213.85
40608	213.85
40609	213.85
40610	213.85
40611	213.85
40612	213.85
40613	213.85
40614	213.85
40615	213.85
40616	213.85
40617	213.85
40618	213.85
40619	162.074
40620	181.11
40621	181.11
40622	181.11
40623	334.939
40624	389.722
40625	249.754
40626	453.674
40627	453.674
40628	314.997
40629	179.786
40630	298.314
40631	298.314
40632	298.314
40633	298.314
40634	348.346
40635	245.94
40636	245.94
40637	245.94
40638	245.94
40639	245.94
40640	634.615
40641	404.896
40642	448.842
40643	448.842
40644	448.842
40645	448.842
40646	448.842
40647	448.842
40648	367.571
40649	367.571
40650	367.571
40651	367.571
40652	367.571
40653	351.653
40654	862.938
40655	385.394
40656	470.902
40657	187.677
40658	187.677
40659	187.677
40660	187.677
40661	187.677
40662	187.677
40663	139.92
40664	139.92
40665	139.92
40666	220.937
40667	220.937
40668	220.937
40669	220.937
40670	220.937
40671	220.937
40672	220.937
40673	220.937
40674	220.937
40675	245.757
40676	414.191
40677	976.589
40678	976.589
40679	976.589
40680	428.006
40681	428.006
40682	428.006
40683	418.316
40684	278.791
40685	278.791
40686	376.806
40687	376.806
40688	376.806
40689	235.336
40690	235.336
40691	235.336
40692	144.016
40693	144.016
40694	144.016
40695	144.016
40696	387.298
40697	387.298
40698	256.994
40699	256.994
40700	220.94
40701	355.05
40702	370.516
40703	370.516
40704	370.516
40705	297.967
40706	297.967
40707	297.967
40708	297.967
40709	297.967
40710	297.967
40711	297.967
40712	297.967
40713	273.224
40714	211.047
40715	339.009
40716	339.009
40717	339.009
40718	339.009
40719	339.009
40720	339.009
40721	339.009
40722	339.009
40723	339.009
40724	339.009
40725	339.009
40726	339.009
40727	273.098
40728	273.098
40729	273.098
40730	273.098
40731	273.098
40732	273.098
40733	176.588
40734	228.137
40735	216.503
40736	206.91
40737	206.91
40738	206.91
40739	206.91
40740	206.91
40741	128.86
40742	172.931
40743	172.931
40744	172.931
40745	172.931
40746	172.931
40747	172.931
40748	172.931
40749	134.488
40750	134.488
40751	134.488
40752	134.488
40753	134.488
40754	134.488
40755	417.944
40756	273.764
40757	366.982
40758	366.982
40759	366.982
40760	366.982
40761	366.982
40762	366.982
40763	328.631
40764	328.631
40765	328.631
40766	254.896
40767	315.132
40768	164.21
40769	1188.36
40770	1188.36
40771	845.132
40772	724.454
40773	724.454
40774	1027.35
40775	192.529
40776	192.529
40777	148.606
40778	148.606
40779	148.606
40780	148.606
40781	246.982
40782	267.545
40783	267.545
40784	166.507
40785	166.507
40786	166.507
40787	166.507
40788	166.507
40789	166.507
40790	166.507
40791	301.844
40792	301.844
40793	240.097
40794	240.097
40795	240.097
40796	240.097
40797	379.514
40798	379.514
40799	546.993
40800	546.993
40801	546.993
40802	546.993
40803	546.993
40804	342.096
40805	342.096
40806	204.817
40807	204.817
40808	556.292
40809	556.292
40810	556.292
40811	556.292
40812	2192.13
40813	1059.46
40814	1059.46
40815	1059.46
40816	724.782
40817	724.782
40818	933.635
40819	838.874
40820	713.992
40821	684.335
40822	684.335
40823	534.27
40824	534.27
40825	143.902
40826	330.94
40827	330.94
40828	330.94
40829	330.94
40830	330.94
40831	123.88
40832	97.7953
40833	97.7953
40834	97.7953
40835	123.432
40836	123.432
40837	429.238
40838	552.624
40839	179.325
40840	179.325
40841	516.615
40842	516.615
40843	516.615
40844	516.615
40845	516.615
40846	516.615
40847	765.916
40848	765.916
40849	765.916
40850	264.866
40851	165.922
40852	165.922
40853	165.922
40854	165.922
40855	178.246
40856	178.246
40857	178.246
40858	253.672
40859	253.672
40860	199.403
40861	199.403
40862	442.8
40863	442.8
40864	599.149
40865	599.149
40866	599.149
40867	599.149
40868	599.149
40869	666.191
40870	197.36
40871	159.546
40872	159.546
40873	315.105
40874	286.859
40875	286.859
40876	286.859
40877	458.602
40878	458.602
40879	670.671
40880	368.328
40881	368.328
40882	368.328
40883	368.328
40884	191.935
40885	333.482
40886	333.482
40887	127.139
40888	127.139
40889	206.071
40890	327.617
40891	150.696
40892	150.696
40893	150.696
40894	87.9076
40895	87.9076
40896	87.9076
40897	136.631
40898	136.631
40899	136.631
40900	136.631
40901	132.484
40902	107.462
40903	444.806
40904	358.865
40905	303.801
40906	303.801
40907	192.098
40908	192.098
40909	192.098
40910	86.2732
40911	99.329
40912	147.486
40913	135.032
40914	305.44
40915	265.383
40916	265.383
40917	293.603
40918	131.466
40919	131.466
40920	131.466
40921	187.53
40922	187.53
40923	307.487
40924	169.116
40925	319.786
40926	367.039
40927	367.039
40928	173.589
40929	173.589
40930	351.572
40931	351.572
40932	195.32
40933	195.32
40934	195.32
40935	195.32
40936	195.32
40937	195.32
40938	195.32
40939	357.386
40940	357.386
40941	210.025
40942	210.025
40943	210.025
40944	210.025
40945	286.142
40946	286.142
40947	290.562
40948	290.562
40949	290.562
40950	138.585
40951	279.519
40952	279.519
40953	232.87
40954	232.87
40955	127.988
40956	139.423
40957	365.593
40958	353.891
40959	176.35
40960	176.35
40961	176.35
40962	176.35
40963	265.237
40964	265.237
40965	554.002
40966	554.002
40967	554.002
40968	232.39
40969	232.39
40970	232.39
40971	316.75
40972	316.75
40973	316.75
40974	316.75
40975	316.75
40976	316.75
40977	316.75
40978	316.75
40979	290.32
40980	155.556
40981	192.706
40982	192.706
40983	317.006
40984	288.444
40985	194.21
40986	194.21
40987	194.21
40988	194.21
40989	194.21
40990	218.35
40991	218.35
40992	205.981
40993	205.981
40994	205.981
40995	205.981
40996	205.981
40997	308.15
40998	336.414
40999	336.414
41000	336.414
41001	336.414
41002	336.414
41003	336.414
41004	336.414
41005	336.414
41006	387.973
41007	202.146
41008	202.146
41009	309.799
41010	449.267
41011	198.078
41012	198.078
41013	118.887
41014	118.887
41015	118.887
41016	118.887
41017	146.267
41018	105.56
41019	105.56
41020	87.5124
41021	608.648
41022	521.913
41023	196.781
41024	209.644
41025	260.946
41026	291.656
41027	291.656
41028	74.0666
41029	74.0666
41030	127.386
41031	127.386
41032	127.386
41033	127.386
41034	174.445
41035	174.445
41036	174.445
41037	174.445
41038	174.445
41039	211.383
41040	211.383
41041	211.383
41042	211.383
41043	211.383
41044	211.383
41045	211.383
41046	166.835
41047	166.835
41048	166.835
41049	161.421
41050	161.421
41051	176.317
41052	176.317
41053	176.317
41054	637.52
41055	637.52
41056	637.52
41057	323.064
41058	323.064
41059	499.664
41060	861.358
41061	861.358
41062	256.971
41063	256.971
41064	256.971
41065	68.6119
41066	68.6119
41067	68.6119
41068	125.909
41069	125.909
41070	122.147
41071	311.901
41072	311.901
41073	311.901
41074	304.197
41075	336.127
41076	198.136
41077	158.605
41078	450.166
41079	450.166
41080	620.784
41081	620.784
41082	620.784
41083	620.784
41084	607.784
41085	158.316
41086	484.877
41087	484.877
41088	669.345
41089	669.345
41090	407.836
41091	407.836
41092	284.906
41093	578.584
41094	578.584
41095	578.584
41096	578.584
41097	191.438
41098	191.438
41099	314.779
41100	314.779
41101	196.556
41102	433.963
41103	355.992
41104	204.897
41105	204.897
41106	204.897
41107	258.422
41108	182.318
41109	179.256
41110	179.256
41111	179.256
41112	179.256
41113	213.942
41114	280.879
41115	280.879
41116	280.879
41117	280.879
41118	247.757
41119	247.757
41120	247.757
41121	504.191
41122	504.191
41123	504.191
41124	504.191
41125	478.107
41126	401.337
41127	401.337
41128	203.949
41129	203.949
41130	203.949
41131	203.949
41132	203.949
41133	203.949
41134	183.501
41135	197.485
41136	244.405
41137	244.405
41138	244.405
41139	336.578
41140	336.578
41141	127.627
41142	127.627
41143	355.458
41144	338.974
41145	338.974
41146	338.974
41147	338.974
41148	338.974
41149	338.974
41150	338.974
41151	320.38
41152	367.294
41153	213.586
41154	275.983
41155	165.955
41156	139.581
41157	501.901
41158	501.901
41159	347.637
41160	199.337
41161	199.337
41162	199.337
41163	169.148
41164	169.148
41165	120.484
41166	120.484
41167	128.568
41168	128.568
41169	128.568
41170	128.568
41171	152.377
41172	413.363
41173	440.577
41174	440.577
41175	440.577
41176	381.687
41177	381.687
41178	381.687
41179	407.583
41180	429.776
41181	429.776
41182	429.776
41183	429.776
41184	252.885
41185	196.066
41186	196.066
41187	196.066
41188	180.351
41189	180.351
41190	216.232
41191	216.232
41192	216.232
41193	173.574
41194	173.574
41195	173.574
41196	173.574
41197	173.574
41198	162.338
41199	266.778
41200	266.778
41201	172.617
41202	589.417
41203	113.479
41204	113.479
41205	853.671
41206	853.671
41207	494.082
41208	362.953
41209	217.177
41210	280.814
41211	280.814
41212	280.814
41213	280.814
41214	280.814
41215	280.814
41216	280.814
41217	280.814
41218	173.226
41219	173.226
41220	216.289
41221	216.289
41222	216.289
41223	293.146
41224	293.146
41225	202.169
41226	202.169
41227	202.169
41228	281.736
41229	355.524
41230	355.524
41231	230.505
41232	230.505
41233	143.255
41234	143.255
41235	159.772
41236	159.772
41237	159.772
41238	219.209
41239	147.225
41240	192.282
41241	192.282
41242	418.549
41243	418.549
41244	418.549
41245	418.549
41246	134.498
41247	134.498
41248	122.535
41249	122.535
41250	122.535
41251	122.535
41252	122.535
